101000294,2199,약수역1번출구,127.0096865,37.5564085
101000097,2201,장충체육관앞,127.0077841,37.5584811
101000098,2202,장충체육관앞,127.0078282,37.5580017
101000099,2203,장충동.동국대입구,127.0059098,37.5606213
101000100,2204,장충동.동국대입구,127.0056291,37.5606664
101000101,2205,퇴계로6가,127.0039664,37.5633220
101000102,2206,퇴계로6가,127.0032725,37.5635049
101000103,2207,퇴계로5가.제일병원,126.9999660,37.5623804
101000104,2208,퇴계로5가,126.9998891,37.5626877
101000105,2209,국립극장.반얀트리호텔,127.0010947,37.5514818
101000106,2210,국립극장.반얀트리호텔,127.0009473,37.5516853
101000107,2211,청구역,127.0146561,37.5599601
101000108,2212,청구역,127.0142192,37.5599304
101000109,2213,동화동,127.0183371,37.5599370
101000110,2214,동화동,127.0182737,37.5598127
101000111,2215,백범광장,126.9800930,37.5557370
101000113,2218,남대문경찰서,126.9737449,37.5540144
101000114,2219,남대문시장앞.이회영활동터,126.9785804,37.5609394
101000115,2220,남산케이블카.남산산책로입구,126.9839798,37.5552652
101000116,2221,숭의여대,126.9875027,37.5586204
101000117,2222,동대입구역.장충동,127.0053855,37.5581343
